tapaturma käärm pur	tapaturma käärm pur	1	1	1	
tapaturma kaivolla	tapaturma kaivolla	1	1	1	
tapaturma kirkon työssä	tapaturma kirkontyössä	1	1	0.9913043478	tapaturma kirkontyössä
tapaturma kirkontyössä	tapaturma kirkontyössä	1	1	1	
tapaturma kiveen haav	tapaturma kiveen haav	1	1	1	
tapaturma krossad af jusdras	tapaturma krossad af jusdras	1	1	1	
tapaturma kuoli junan alle	tapaturma kuoli junan alle	1	1	1	
tapaturma kuolisantakuoppaan maanvieremän alle	tapaturma kuolisantakuoppaan maanvyörymän alle	1	1	0.9553083923	tapaturma kuolisantakuoppaan maanvyörymän alle
tapaturma kuolisantakuoppaan maanvyörymän alle	tapaturma kuolisantakuoppaan maanvyörymän alle	1	1	1	
tapaturma kuorman alle	tapaturma kuorman alle	1	1	1	
tapaturma langennut	tapaturma langennut	1	1	1	
tapaturma loukkaus	tapaturma loukkaus	1	1	1	
tapaturma luultavasti väkivalta	tapaturma luultavasti väkivalta	1	1	1	
tapaturma merelläbrändö	tapaturma merelläbrändö	2	2	1	
tapaturm musertunut	tapaturma musertunut	1	2	0.99	tapaturma musertunut
tapaturma musertunut	tapaturma musertunut	2	2	1	
tapaturmamusertunut	tapaturma musertunut	1	2	0.99	tapaturma musertunut
tapaturma olykksfall	tapaturma olykksfall	1	1	1	
tapaturma paleltumasta	tapaturma paleltumasta	1	1	1	
tapaturma palo	tapaturma paloi	1	2	0.9866666667	tapaturma paloi
tapaturma paloi	tapaturma paloi	2	2	1	
tapaturma pudonnut kuoliaaksi kiikusta	tapaturma pudonnut kuoliaaksi kiikusta	1	1	1	
tapaturm putosi veteen	tapaturma put veteen	1	1	0.9627272727	tapaturma put veteen
tapaturma put veteen	tapaturma put veteen	1	1	1	
tapaturma putosi	tapaturma putosi	1	1	1	
tapaturma kaivoon putosi	tapaturma putosi kaivoon	1	1	0.95	tapaturma putosi kaivoon
tapaturma putosi kaivoon	tapaturma putosi kaivoon	1	1	1	
tapaturma putosi kärryistä	tapaturma putosi kärryistä	1	1	1	
tapaturma putosi kuorman päältä paaluun	tapaturma putosi kuorman päältä paaluun	1	1	1	
tapaturma putosi puusta	tapaturma putosi puusta	1	1	1	
tapaturma puusta putosi	tapaturma putosi puusta	1	1	0.9652173913	tapaturma putosi puusta
tapaturma putosi saunan parvesta	tapaturma putosi saunan parvesta	1	1	1	
tapaturma putosi yläsillalta alas	tapaturma putosi yläsillalta alas	1	1	1	
tapaturma rautatiellä	tapaturma rautatiellä	1	1	1	
tapaturma reposaari	tapaturma reposaari	1	1	1	
tapaturma riihen savu	tapaturma riihen savu	1	1	1	
tapaturma ruhjoutum	tapaturma ruhjoutum	1	1	1	
tapaturma sahassa	tapaturma sahassa	1	1	1	
tapaturma söi lipikiveä	tapaturma söi lipikiveä	1	1	1	
tapaturma tai väkivalta	tapaturma tai väkivalta	1	1	1	
tapaturma tappo	tapaturma tappo	1	1	1	
tapaturma tehtaassa	tapaturma tehtaassa	1	1	1	
tapaturma tilföljd af   bruk af starka drykker	tapaturma tilföljd af   bruk af starka drykker	1	1	1	
tapaturma tranven alle	tapaturma tranven alle	1	1	1	
tapaturma tukahtunut	tapaturma tukahtunut	1	1	1	
tapaturma tukehtui vesisaaviin	tapaturma tukehtui vesisaaviin	1	1	1	
tapaturma upposi miiluun	tapaturma upposi miiluun	1	1	1	
tapaturma upposi veteen	tapaturma upposi veteen	2	2	1	
tapaturma vodaskott	tapaturma vodaskott	1	1	1	
tapaturma yli ajettu	tapaturma yli ajettu	1	1	1	
tapaturmaajaessa rattaat kaatunut päälle	tapaturmaajaessa rattaat kaatunut päälle	1	1	1	
tapaturmaameriikassa	tapaturmaameriikassa	1	1	1	
tapaturmabyssy halkia	tapaturmabyssy halkia	1	1	1	
tapaturmahirttäytyi pöydän ja sängyn väliin	tapaturmahirttäytyi pöydän ja sängyn väliin	1	1	1	
tapaturma hukkui	tapaturmahukkui	1	1	0.9875	tapaturmahukkui
tapaturma hukkuminen	tapaturmahukkui	1	1	0.95	tapaturmahukkui
tapaturmahukkui	tapaturmahukkui	1	1	1	
tapaturmasta hukkui	tapaturmahukkui	1	1	0.9578947368	tapaturmahukkui
tapaturmainen hukkuminen	tapaturmainen hukkuminen	1	1	1	
tapaturmainen verihaava toisen kautta	tapaturmainen verihaava toisen kautta	1	1	1	
tapaturmainkuol	tapaturmainkuol	1	1	1	
tapaturmaisesta putoomisesta	tapaturmaisesta putoomisesta	1	1	1	
tapaturmaisesta pyssyn laukauksesta	tapaturmaisesta pyssyn laukauksesta	1	1	1	
tapaturmaisesti	tapaturmaisesti	12	12	1	
tapaturmasest	tapaturmaisesti	1	12	0.9733333333	tapaturmaisesti
tapaturmasesti	tapaturmaisesti	1	12	0.9580952381	tapaturmaisesti
tapaturmaisesti ammuttu selkään	tapaturmaisesti ammuttu selkään	1	1	1	
tapaturmaisesti hukkui	tapaturmaisesti hukkui	1	1	1	
tapaturmaisesti hukkui heikolla jäällä	tapaturmaisesti hukkui heikolla jäällä	1	1	1	
tapaturmaisesti hukkunut viinapäissään	tapaturmaisesti hukkunut viinapäissään	1	1	1	
tapaturmaisesti jäi hevosen alle	tapaturmaisesti jäi hevosen alle	1	1	1	
tapaturmaisesti jäi junan alle	tapaturmaisesti jäi junan alle	1	1	1	
tapaturmaisesti joutui junan alle	tapaturmaisesti jäi junan alle	1	1	0.9552978056	tapaturmaisesti jäi junan alle
tapaturmaisesti junan alle	tapaturmaisesti jäi junan alle	1	1	0.9579487179	tapaturmaisesti jäi junan alle
tapaturmaisesti musertunut	tapaturmaisesti musertunut	2	2	1	
tapaturmaisesti palohaavoja saanut	tapaturmaisesti palohaavoja saanut	1	1	1	
tapaturmaisesti paloi	tapaturmaisesti paloi	6	6	1	
tapaturmaisesti pudonnut	tapaturmaisesti pudonnut	1	1	1	
tapaturmaisesti puu kaatui päälle	tapaturmaisesti puu kaatui päälle	1	1	1	
tapaturmaisesti puu putosi päähän	tapaturmaisesti puu putosi päähän	1	1	1	
tapaturmaisesti pyssyn laukauksesta	tapaturmaisesti pyssyn laukauksesta	1	1	1	
tapaturmaisesti särkyi	tapaturmaisesti särkyi	1	1	1	
tapaturmaisesti vuorikaivoksessa	tapaturmaisesti vuorikaivoksessa	1	1	1	
tapaturmaisestimyllyn rattaan alla	tapaturmaisestimyllyn rattaan alla	1	1	1	
tapaturmaisestirauman kaupungissa	tapaturmaisestirauman kaupungissa	1	1	1	
tapaturmaisestivesitynnyrin alle	tapaturmaisestivesitynnyrin alle	1	1	1	
tapaturmalaukaus	tapaturmalaukaus	1	1	1	
tapaturmalla palamalla hiilihautaan	tapaturmalla palamalla hiilihautaan	2	2	1	
tapaturma kaatunut	tapaturman kautta	1	3	0.9535947712	tapaturman kautta
tapaturman kautta	tapaturman kautta	3	3	1	
tapaturman kautta saaduista haavoista päässä	tapaturman kautta saaduista haavoista päässä	1	1	1	
tapaturman kautta upposi laivain yhteen törmäys	tapaturman kautta upposi laivain yhteen törmäys	1	1	1	
tapaturman seurauksista	tapaturman seurauksista	1	1	1	
tapaturmanen pyssyn laukaukseen	tapaturmanen pyssyn laukaukseen	1	1	1	
tapaturmapää musertui kivityössä antrean kovantsaarella	tapaturmapää musertui kivityössä antrean kovantsaarella	1	1	1	
tapaturmaputosi puutapulilta porin vanhalla sahalla	tapaturmaputosi puutapulilta porin vanhalla sahalla	1	1	1	
tapaturmassa ammuttu	tapaturmassa ammuttu	1	1	1	
tapaturmassa kätensä ampunut	tapaturmassa kätensä ampunut	1	1	1	
tapaturmassa musertui	tapaturmassa musertui	1	1	1	
tapaturmassamusertuminen	tapaturmassa musertui	1	1	0.9571428571	tapaturmassa musertui
tapaturmasta aivohalvaus	tapaturmasta aivohalvaus	1	1	1	
tapaturmasta ammuttu	tapaturmasta ammuttu	1	1	1	
tapaturmasta hukkunut	tapaturmasta hukkunut	1	1	1	
tapaturmasta pudoten kärryiltä	tapaturmasta pudoten kärryiltä	1	1	1	
tapaturmasta rimalyönyt vatsaan	tapaturmasta rimalyönyt vatsaan	1	1	1	
tapaturmasta tukahutettu	tapaturmasta tukahutettu	1	1	1	
tapaturmasta tukehtunut heinäreen alle	tapaturmasta tukehtunut heinäreen alle	1	1	1	
tapaturmasta upposi veteen	tapaturmasta upposi veteen	1	1	1	
tapaturmiast äidiltä tukahutettu	tapaturmiast äidiltä tukahutettu	1	1	1	
tapettiin	tapettiin	2	2	1	
tapettu	tapettu	29	29	1	
tapettu lykätty alasrappusista josta kuolema aivojen täräyksstä seurasi	tapettu lykätty alasrappusista josta kuolema aivojen täräyksstä seurasi	1	1	1	
tapettu porinmarkkinoilla	tapettu porinmarkkinoilla	1	1	1	
tapot	tapot	1	1	1	
täppä	täppä	1	1	1	
tappanut itsensä	tappanut itsensä	2	2	1	
tappelussa lyöty	tappelussa lyöty	1	1	1	
tappelussa saatu haava	tappelussa saatu haava	1	1	1	
tappo	tappo	2	2	1	
tapturma jäi puun alle	tapturma jäi puun alle	1	1	1	
tär bröstfeb	tär bröstfeb	1	1	1	
tär bröstsiuk	tär bröstsiuk	1	1	1	
tär de sj	tär de sj	1	1	1	
tär eller tvinsot	tär eller tvinsot	1	1	1	
tär feb	tär feb	22	22	1	
tärfeb	tär feb	15	22	0.9666666667	tär feb
tär feb lungsot	tär feb lungsot	1	1	1	
tär inv sj	tär inv sj	1	1	1	
tär o soor po läppar	tär o soor po läppar	1	1	1	
tär s	tär s	1	1	1	
tär siuk	tär siukd	3	4	0.9777777778	tär siukd
tär siukd	tär siukd	4	4	1	
tärsiukd	tär siukd	3	4	0.9740740741	tär siukd
tär siukd o olderd	tär siukd o olderd	1	1	1	
tär sj bröstv	tär sj bröstv	1	1	1	
tär sj diar	tär sj diar	1	1	1	
tär sj gikt	tär sj gikt	1	1	1	
tär sj slag	tär sj slag	1	1	1	
tär sjd	tär sjd	3	3	1	
tär sjuk	tär sjuka	8	45	0.9777777778	tär sjuka
tär sjuka	tär sjuka	45	45	1	
tär suika	tär sjuka	1	45	0.9555555556	tär sjuka
tärsjuka	tär sjuka	42	45	0.9740740741	tär sjuka
tär sjukdom	tär sjukdom	1	1	1	
tär sot veneriska	tär sot veneriska	1	1	1	
tärad	tärad	1	1	1	
tärähdys	tärähdys	1	1	1	
täran	täran	3	3	1	
täran feb	täran feb	3	3	1	
tärand feb	täran feb	1	3	0.98	täran feb
täranfeb	täran feb	1	3	0.9777777778	täran feb
tärank feb	täran feb	1	3	0.98	täran feb
tärän s	tärän s	1	1	1	
täran siuk	täran siuka	1	2	0.9818181818	täran siuka
täran siuka	täran siuka	2	2	1	
täransiuk	täran siuka	1	2	0.9636363636	täran siuka
täransiuka	täran siuka	1	2	0.9818181818	täran siuka
tärand sot	tärand sot	2	2	1	
tärande soth	tärand sot	1	2	0.9666666667	tärand sot
tärandsot	tärand sot	2	2	0.98	tärand sot
täranda	täranda	1	1	1	
tärand	tärande	25	253	0.9714285714	tärande
tärande	tärande	253	253	1	
tärandef	tärande	1	253	0.975	tärande
tärandej	tärande	1	253	0.975	tärande
täranden	tärande	2	253	0.975	tärande
tärandes	tärande	18	253	0.975	tärande
tärnade	tärande	2	253	0.9666666667	tärande
tärande af longv	tärande af longv	1	1	1	
tärande bröst sj	tärande bröst sjuk	1	2	0.9777777778	tärande bröst sjuk
tärande bröst sjuk	tärande bröst sjuk	2	2	1	
tärande bröstsiuka	tärande bröst sjuk	1	2	0.9555555556	tärande bröst sjuk
tärande bröstsj	tärande bröst sjuk	1	2	0.9666666667	tärande bröst sjuk
tärande bröstsjuk	tärande bröst sjuk	1	2	0.9888888889	tärande bröst sjuk
tärande el förstoppning	tärande el förstoppning	1	1	1	
tärande fallsuot	tärande fallsuot	1	1	1	
tärande f	tärande feb	3	36	0.9636363636	tärande feb
tärande feb	tärande feb	36	36	1	
tärande feber	tärande feb	25	36	0.9692307692	tärande feb
tärande febr	tärande feb	2	36	0.9833333333	tärande feb
tärandefeb	tärande feb	2	36	0.9818181818	tärande feb
tärande feb m magsvullnad	tärande feb m magsvullnad	1	1	1	
tärande feb svält	tärande feb svält	1	1	1	
tärande febostyng	tärande febostyng	1	1	1	
tärande fross feb o bröstsj	tärande fross feb o bröstsj	1	1	1	
tärande gigtplög	tärande gigtplög	1	1	1	
tärande i vasa	tärande i vasa	2	2	1	
tärande invärtsjuka	tärande invärtsjuka	1	1	1	
tärande invsjuk	tärande invärtsjuka	1	1	0.9578947368	tärande invärtsjuka
tärande long sjukdom	tärande longlsjukd	1	1	0.9588888889	tärande longlsjukd
tärande longlsjukd	tärande longlsjukd	1	1	1	
tärande longsjuk	tärande longlsjukd	1	1	0.9777777778	tärande longlsjukd
tärande feb lungsot	tärande lungsot	1	2	0.9578947368	tärande lungsot
tärande lungsot	tärande lungsot	2	2	1	
tärande mässl	tärande mässl	1	1	1	
tärande risen	tärande risen	1	1	1	
tärande sd	tärande sdm	1	1	0.9818181818	tärande sdm
tärande sdm	tärande sdm	1	1	1	
tärände siu dom	tärände siu dom	1	1	1	
tärand siuk	tärande siukd	4	8	0.9692307692	tärande siukd
tärand siukd	tärande siukd	1	8	0.9846153846	tärande siukd
tärande siu	tärande siukd	1	8	0.9692307692	tärande siukd
tärande siuk	tärande siukd	1	8	0.9846153846	tärande siukd
tärande siukd	tärande siukd	8	8	1	
tärande siuko	tärande siukd	1	8	0.9692307692	tärande siukd
tärandesiu	tärande siukd	1	8	0.9538461538	tärande siukd
tärandsiuk	tärande siukd	1	8	0.9538461538	tärande siukd
tärabde sj	tärande sj	1	706	0.96	tärande sj
täran sj	tärande sj	1	706	0.96	tärande sj
tärand sj	tärande sj	98	706	0.98	tärande sj
tärande dj	tärande sj	1	706	0.96	tärande sj
tärande invsj	tärande sj	2	706	0.9538461538	tärande sj
tärande s	tärande sj	77	706	0.98	tärande sj
tärande sa	tärande sj	2	706	0.96	tärande sj
tärande si	tärande sj	2	706	0.96	tärande sj
tärande sj	tärande sj	706	706	1	
tärände sj	tärande sj	7	706	0.9533333333	tärande sj
tärande sj oä	tärande sj	2	706	0.9538461538	tärande sj
tärande sjd	tärande sj	4	706	0.9818181818	tärande sj
tärande sjk	tärande sj	36	706	0.9818181818	tärande sj
tärande sjka	tärande sj	32	706	0.9666666667	tärande sj
tärande sju	tärande sj	2	706	0.9818181818	tärande sj
tärande sjuk	tärande sj	30	706	0.9666666667	tärande sj
tärande sjuka	tärande sj	154	706	0.9538461538	tärande sj
tärande sjukd	tärande sj	52	706	0.9538461538	tärande sj
tärande sjuke	tärande sj	2	706	0.9538461538	tärande sj
tärande sm	tärande sj	2	706	0.96	tärande sj
tärandeshj	tärande sj	1	706	0.96	tärande sj
tärandesj	tärande sj	146	706	0.98	tärande sj
tärandsj	tärande sj	12	706	0.96	tärande sj
tärde sj	tärande sj	57	706	0.9533333333	tärande sj
tärnde sj	tärande sj	1	706	0.9766666667	tärande sj
tärande sj gikt	tärande sj gikt	1	1	1	
tärande sj lungsot	tärande sj lungsot	1	1	1	
tärande sj ofatbartgikht	tärande sj ofatbartgikht	1	1	1	
tarande sj tvinsot	tarande sj tvinsot	1	1	1	
tärande sj tvinsot	tärande sj tvinsot	7	7	1	
tärande sjtvinsot	tärande sj tvinsot	1	7	0.9888888889	tärande sj tvinsot
tärande sjuka tvinsot	tärande sj tvinsot	1	7	0.9714285714	tärande sj tvinsot
tärande sjaaaa	tärande sjaaaa	1	1	1	
tärande sjoldbrkl	tärande sjoldbrkl	1	1	1	
tärande sjsvulnad	tärande sjsvulnad	1	1	1	
tarande sj	tarande sjuka	1	10	0.9538461538	tarande sjuka
tarande sjuk	tarande sjuka	5	10	0.9846153846	tarande sjuka
tarande sjuka	tarande sjuka	10	10	1	
tarandesjuk	tarande sjuka	3	10	0.9692307692	tarande sjuka
tarandesjuka	tarande sjuka	1	10	0.9846153846	tarande sjuka
tärände sjuk	tärände sjukd	1	1	0.9846153846	tärände sjukd
tärände sjukd	tärände sjukd	1	1	1	
tärände sjukdom	tärände sjukd	1	1	0.9733333333	tärände sjukd
tärde sjukd	tärände sjukd	1	1	0.9641025641	tärände sjukd
tärande sjukd död ikalla under fiskeriet	tärande sjukd död ikalla under fiskeriet	1	1	1	
tärande  sjukdom	tärande sjukdom	1	47	0.9875	tärande sjukdom
tärande hets sjukdom	tärande sjukdom	1	47	0.95	tärande sjukdom
tärande siukdom	tärande sjukdom	8	47	0.9733333333	tärande sjukdom
tärande sjukdom	tärande sjukdom	47	47	1	
tärande sjukdom förm	tärande sjukdom	1	47	0.95	tärande sjukdom
tärande sjukol	tärande sjukdom	1	47	0.959047619	tärande sjukdom
tärande sjuksdom	tärande sjukdom	1	47	0.9875	tärande sjukdom
tärandesjukdom	tärande sjukdom	1	47	0.9866666667	tärande sjukdom
tärande sjuket	tärande sjuket	1	1	1	
tärande skarbatisk sjukor	tärande skarbatisk sjukor	1	1	1	
tärande suikdom af maskar	tärande suikdom af maskar	1	1	1	
tärande tron sjuk	tärande tron sjuk	1	1	1	
tärande tvinsot	tärande tvinsot	3	3	1	
tarande vattnsot	tarande vattnsot	1	1	1	
tärande vattnsot	tärande vattnsot	1	1	1	
tärandes invärtes	tärandes invärtes	1	1	1	
täränd sj	tärändesj	1	2	0.9555555556	tärändesj
tärände	tärändesj	1	2	0.9555555556	tärändesj
tärändesj	tärändesj	2	2	1	
tärandesj ell nerff	tärandesj ell nerff	1	1	1	
tärandesj förlamming	tärandesj förlamming	1	1	1	
tärandesj i hufvud	tärandesj i hufvud	1	1	1	
täradsjuka	tärandesjuka	1	55	0.9666666667	tärandesjuka
tärande siuka	tärandesjuka	30	55	0.9525641026	tärandesjuka
tärande sjukdan	tärandesjuka	1	55	0.96	tärandesjuka
tärande sjukka	tärandesjuka	1	55	0.9714285714	tärandesjuka
tärandesjuk	tärandesjuka	5	55	0.9833333333	tärandesjuka
tärandesjuka	tärandesjuka	55	55	1	
tärandesjukd	tärandesjuka	2	55	0.9666666667	tärandesjuka
tärandre sjuka	tärandesjuka	1	55	0.9714285714	tärandesjuka
tärandesjuka lungsot	tärandesjuka lungsot	1	1	1	
tärande hosta	tärandesoht	1	1	0.951048951	tärandesoht
tärande soht	tärandesoht	1	1	0.9833333333	tärandesoht
tärandesoht	tärandesoht	1	1	1	
tarändesot	tarändesot	1	1	1	
tärandk feber	tärandk feber	1	1	1	
tärandr	tärandr	1	1	1	
tärand s	tärands	2	10	0.975	tärands
tärandr s	tärands	1	10	0.9555555556	tärands
tärands	tärands	10	10	1	
tärandsjblodhostn	tärandsjblodhostn	1	1	1	
tärandsjukd	tärandsjukd	1	1	1	
täransjk	täransju	1	2	0.95	täransju
täransju	täransju	2	2	1	
täransjuk	täransju	1	2	0.9777777778	täransju
täradesj	täraudesj	1	1	0.9777777778	täraudesj
täraudesj	täraudesj	1	1	1	
tärbröstfeber	tärbröstfeber	1	1	1	
tär bröst sj	tärbröstsj	1	4	0.9611111111	tärbröstsj
tär bröstsj	tärbröstsj	1	4	0.9787878788	tärbröstsj
tärbröstsj	tärbröstsj	4	4	1	
tärbrsj	tärbrsj	1	1	1	
tärd sjukd	tärd sjukd	1	1	1	
tärdasj	tärdasj	1	1	1	
tärde skm	tärde skm	1	1	1	
tärdesj	tärdesj	1	1	1	
tärdnd	tärdnd	1	1	1	
tärdnnde sj	tärdnnde sj	1	1	1	
tärds	tärds	1	1	1	
tärende sj värk	tärende sj värk	1	1	1	
tärendes	tärendes	1	1	1	
tärendu	tärendu	1	1	1	
tärfb	tärfb	1	1	1	
tärfeb lifsjuka	tärfeb lifsjuka	1	1	1	
tärfebell lungsot	tärfebell lungsot	1	1	1	
rätfeber	tärfeber	3	8	0.9583333333	tärfeber
tär feber	tärfeber	6	8	0.9740740741	tärfeber
tärfeber	tärfeber	8	8	1	
tärfebr	tärfeber	1	8	0.975	tärfeber
tärfross	tärfross	1	1	1	
tärgiktsj	tärgiktsj	1	1	1	
targörning i buken	targörning i buken	1	1	1	
täring	täring	2	2	1	
tarinplog	tarinplog	1	1	1	
tarislys	tarislys	1	1	1	
taristys	tarislys	1	1	0.95	tarislys
tarkatartt	tarkatartt	1	1	1	
tarkom	tarkom	1	1	1	
tärl tronsj	tärl tronsj	1	1	1	
tärlonglsj	tärlonglsj	1	1	1	
tärlongvsj	tärlonglsj	1	1	0.96	tärlonglsj
tärlungsoth	tärlungsoth	1	1	1	
tarm	tarm	4	4	1	
tarmk	tarm	1	4	0.96	tarm
tarm  lungkatarr	tarm  lungkatarr	1	1	1	
tarm katari	tarm kathar	1	1	0.9636363636	tarm kathar
tarm kathar	tarm kathar	1	1	1	
tarmkatarh	tarm kathar	1	1	0.9618181818	tarm kathar
tarm o buktuberk	tarm o buktuberk	1	1	1	
tarm o lung katarr	tarm o lungkat	1	2	0.9555555556	tarm o lungkat
tarm o lungkat	tarm o lungkat	2	2	1	
tarm o mag katarr	tarm o mag katarr	1	1	1	
tarm okh bukhinnetuberkulos	tarm okh bukhinnetuberkulos	1	1	1	
tarm okh lungkatarr	tarm okh lungkatarr	2	2	1	
tarm tuberkulos	tarm tuberkulos	1	1	1	
tarm tyfus vatsapolte	tarm tyfus vatsapolte	1	1	1	
tarm värk	tarm värk	1	1	1	
tärmagsj	tärmagsj	1	1	1	
tarmakkession	tarmakkession	1	1	1	
tarmatrofi t	tarmatrofi t	1	1	1	
tarmbölder	tarmbölder	1	1	1	
tarmbrag	tarmbrag	1	1	1	
tarmbrodn	tarmbrodn	1	1	1	
tarm brokk	tarmbrokk	1	4	0.98	tarmbrokk
tarmbräkk	tarmbrokk	2	4	0.9555555556	tarmbrokk
tarmbrokk	tarmbrokk	4	4	1	
tarmbrook	tarmbrokk	1	4	0.9555555556	tarmbrokk
tarmdifteri	tarmdifteri	1	1	1	
tarmerd	tarmerd	1	1	1	
tarmfistel	tarmfistel	1	1	1	
tarmförlamming	tarmförlamming	1	1	1	
tarmförträngning o bukh inflam efter buksnitt	tarmförträngning o bukh inflam efter buksnitt	1	1	1	
tarm infl	tarminfl	2	30	0.9777777778	tarminfl
tarminfl	tarminfl	30	30	1	
tarminfl av difteri	tarminfl av difteri	1	1	1	
tarminfl tänder	tarminfl tänder	1	1	1	
tarm inflamm	tarminflamm	2	126	0.9833333333	tarminflamm
tarm inflammat	tarminflamm	2	126	0.9571428571	tarminflamm
tarminflam	tarminflamm	3	126	0.9818181818	tarminflamm
tarminflamm	tarminflamm	126	126	1	
tarminflamation	tarminflammation	1	3	0.9875	tarminflammation
tarminflammation	tarminflammation	3	3	1	
tarminklämning	tarminklämning	1	1	1	
tarmkala	tarmkala	1	1	1	
tarmkanalinfl	tarmkanalinfl	1	1	1	
tarmkanalkatarr	tarmkanalkatarr	1	1	1	
tarm kat	tarmkat	1	50	0.975	tarmkat
tarmkat	tarmkat	50	50	1	
tarmkata	tarmkat	1	50	0.975	tarmkat
tarmkath	tarmkat	4	50	0.975	tarmkat
tarmkat anaemi	tarmkat anaemi	1	1	1	
tarmkat bronkhitis	tarmkat bronkhitis	1	1	1	
tarmkat eft mässl	tarmkat eft mässl	1	1	1	
tarmkat marasm	tarmkat marasm	1	1	1	
tarmkat lunginfl	tarmkat o lunginfl	1	1	0.9777777778	tarmkat o lunginfl
tarmkat o lunginfl	tarmkat o lunginfl	1	1	1	
starmkatarr	tarmkatarr	1	683	0.9696969697	tarmkatarr
tarm katarr	tarmkatarr	9	683	0.9818181818	tarmkatarr
tarmakarr	tarmkatarr	2	683	0.9577777778	tarmkatarr
tarmkatar	tarmkatarr	26	683	0.98	tarmkatarr
tarmkatarr	tarmkatarr	683	683	1	
tarmkatarrh	tarmkatarr	14	683	0.9818181818	tarmkatarr
tarmkatarrt	tarmkatarr	2	683	0.9818181818	tarmkatarr
tarmkathar	tarmkatarr	2	683	0.96	tarmkatarr
tarmkatharr	tarmkatarr	1	683	0.9818181818	tarmkatarr
tramkatarr	tarmkatarr	1	683	0.97	tarmkatarr
tarmkatarr kholerin	tarmkatarr kholerin	1	1	1	
tarmkatarr kron	tarmkatarr kron	1	1	1	
tarmkatarr magen	tarmkatarr magen	1	1	1	
tarmkatarr magref	tarmkatarr magen	1	1	0.9639705882	tarmkatarr magen
tarmkatarrinfl	tarmkatarrinfl	1	1	1	
tarmknut	tarmknut	4	4	1	
tarmknyt	tarmknut	1	4	0.95	tarmknut
tarm kräfta	tarmkräfta	1	19	0.9818181818	tarmkräfta
tarmkräfta	tarmkräfta	19	19	1	
tarms kräfta	tarmkräfta	1	19	0.9666666667	tarmkräfta
tarmkrofla	tarmkrofla	1	1	1	
tarmlid	tarmlid	1	1	1	
tarmlop	tarmlopp	1	5	0.975	tarmlopp
tarmlopp	tarmlopp	5	5	1	
tarmnvd	tarmnvd	1	1	1	
tarm oklusion	tarmoklusion	1	1	0.9846153846	tarmoklusion
tarmokklusion	tarmoklusion	1	1	0.9846153846	tarmoklusion
tarmoklusion	tarmoklusion	1	1	1	
tarmond	tarmond	1	1	1	
tarmora	tarmora	1	1	1	
tarmosel	tarmosel	2	2	1	
tarmplogor	tarmplogor	2	2	1	
tarmref	tarmref	6	6	1	
tarmröta	tarmröta	5	5	1	
tarmsiuk	tarmsiuka	1	3	0.9777777778	tarmsiuka
tarmsiuka	tarmsiuka	3	3	1	
tarmsj	tarmsj	18	18	1	
tarsj	tarmsj	1	18	0.9611111111	tarmsj
tarmsjuk	tarmsjukd	2	5	0.9777777778	tarmsjukd
tarmsjuka	tarmsjukd	2	5	0.9555555556	tarmsjukd
tarmsjukd	tarmsjukd	5	5	1	
tarmsjukdom	tarmsjukd	4	5	0.9636363636	tarmsjukd
tarmsor	tarmsor	5	5	1	
tarmtarrh	tarmtarrh	2	2	1	
tarmtub	tarmtub	14	14	1	
tarmtuberk	tarmtuberk	2	2	1	
tarm tyfus	tarmtyfus	1	27	0.98	tarmtyfus
tarmthyfus	tarmtyfus	1	27	0.98	tarmtyfus
tarmtyfus	tarmtyfus	27	27	1	
tarmtyfys	tarmtyfus	3	27	0.9555555556	tarmtyfus
tarmtyfus magkatarr	tarmtyfus magkatarr	1	1	1	
tarmv bröstsjuka	tarmv bröstsjuka	1	1	1	
tarmvägsfeber i amerika	tarmvägsfeber i amerika	1	1	1	
tarm vred	tarmvred	1	115	0.9777777778	tarmvred
tarmbred	tarmvred	1	115	0.95	tarmvred
tarmored	tarmvred	3	115	0.95	tarmvred
tarmred	tarmvred	1	115	0.975	tarmvred
tarmured	tarmvred	1	115	0.95	tarmvred
tarmvead	tarmvred	1	115	0.95	tarmvred
tarmvred	tarmvred	115	115	1	
tarmvred bukhinne i inflamm	tarmvred bukhinne i inflamm	1	1	1	
tarmvred eller kolik	tarmvred eller kolik	1	1	1	
tarmvred hjärtsvaghet	tarmvred hjärtsvaghet	1	1	1	
tarmvridning	tarmvridning	2	2	1	
tarn katar	tarn katar	1	1	1	
tärnadefeber	tärnadefeber	1	1	1	
tarnblödning	tarnblödning	1	1	1	
tärnkramp	tärnkramp	1	1	1	
tarnsot el tronsj	tarnsot el tronsj	1	1	1	
tärnytauti	tärnytauti	1	1	1	
täry tauti	tärnytauti	1	1	0.9533333333	tärnytauti
tärhosta	tärr hosta	1	1	0.9533333333	tärr hosta
tärr hosta	tärr hosta	1	1	1	
tärrhosta	tärr hosta	1	1	0.98	tärr hosta
tärr oledverk	tärr oledverk	2	2	1	
tärrande bröstsjuka	tärrande bröstsjuka	1	1	1	
tarrandesot	tarrandesot	1	1	1	
tärrötsor	tärrötsor	1	1	1	
tärrude sj	tärrude sj	1	1	1	
tarrv	tarrv	3	3	1	
tarv	tarrv	1	3	0.9533333333	tarrv
tarr värek	tarrvärk	1	8	0.96	tarrvärk
tarrväk	tarrvärk	1	8	0.975	tarrvärk
